Entity_1	Entity_2	Predicted_class
s119.e2	s119.e1	no_relation
s120.e1	s120.e2	effect
s121.e1	s121.e2	effect
s122.e2	s122.e1	effect
s123.e1	s123.e2	no_relation
s124.e2	s124.e1	no_relation
s125.e1	s125.e2	effect
s126.e2	s126.e1	effect
s127.e2	s127.e1	no_relation
s128.e2	s128.e1	no_relation
s129.e2	s129.e1	effect
s130.e2	s130.e1	no_relation
s132.e1	s132.e2	no_relation
s133.e2	s133.e1	no_relation
s134.e1	s134.e2	effect
s135.e2	s135.e1	no_relation
s136.e1	s136.e2	effect
s137.e2	s137.e1	no_relation
s138.e2	s138.e1	no_relation
s139.e2	s139.e1	effect
s140.e1	s140.e2	no_relation
s141.e1	s141.e2	effect
s142.e1	s142.e2	no_relation
s143.e2	s143.e1	effect
s144.e1	s144.e2	no_relation
s145.e2	s145.e1	no_relation
s146.e2	s146.e1	no_relation
s147.e2	s147.e1	effect
s148.e1	s148.e2	no_relation
s149.e2	s149.e1	effect
s150.e2	s150.e1	no_relation
s151.e2	s151.e1	no_relation
s152.e1	s152.e2	no_relation
s153.e2	s153.e1	effect
s154.e2	s154.e1	no_relation
s155.e2	s155.e1	effect
s157.e1	s157.e2	no_relation
s158.e2	s158.e1	effect
s159.e2	s159.e1	no_relation
s160.e2	s160.e1	effect
s161.e2	s161.e1	no_relation
s162.e2	s162.e1	no_relation
s163.e2	s163.e1	no_relation
s164.e1	s164.e2	no_relation
s165.e2	s165.e1	no_relation
s166.e2	s166.e1	effect
s167.e1	s167.e2	no_relation
s168.e2	s168.e1	effect
s169.e2	s169.e1	no_relation
s170.e1	s170.e2	no_relation
s171.e1	s171.e2	no_relation
s172.e2	s172.e1	effect
s173.e2	s173.e1	effect
s174.e2	s174.e1	no_relation
s176.e2	s176.e1	no_relation
s177.e2	s177.e1	effect
s178.e1	s178.e2	no_relation
s179.e2	s179.e1	no_relation
s180.e1	s180.e2	no_relation
s181.e1	s181.e2	no_relation
s182.e2	s182.e1	no_relation
s183.e2	s183.e1	no_relation
s184.e1	s184.e2	effect
s185.e2	s185.e1	effect
s186.e2	s186.e1	no_relation
s187.e2	s187.e1	no_relation
s188.e2	s188.e1	effect
s189.e1	s189.e2	no_relation
s190.e2	s190.e1	no_relation
s191.e2	s191.e1	no_relation
s192.e2	s192.e1	no_relation
s193.e2	s193.e1	effect
s194.e2	s194.e1	no_relation
s195.e2	s195.e1	no_relation
s196.e2	s196.e1	no_relation
s197.e1	s197.e2	no_relation
s198.e2	s198.e1	effect
s199.e1	s199.e2	no_relation
s200.e2	s200.e1	no_relation
s201.e2	s201.e1	effect
s202.e1	s202.e2	no_relation
s203.e2	s203.e1	no_relation
s204.e2	s204.e1	no_relation
s205.e2	s205.e1	no_relation
s206.e1	s206.e2	no_relation
s207.e1	s207.e2	effect
s209.e1	s209.e2	effect
s210.e2	s210.e1	effect
s211.e1	s211.e2	no_relation
s212.e2	s212.e1	effect
s213.e1	s213.e2	no_relation
s214.e2	s214.e1	effect
s215.e1	s215.e2	no_relation
s216.e2	s216.e1	no_relation
s217.e2	s217.e1	no_relation
s218.e2	s218.e1	no_relation
