Entity_1	Entity_2	Predicted_class
a9523805.s11.e0	a9523805.s11.e2	no_relation
a1992636.s4.e0	a1992636.s4.e1	no_relation
a1992636.s8.e0	a1992636.s8.e1	effect
a1992636.s5.e2	a1992636.s5.e1	effect
a1992636.s5.e0	a1992636.s5.e1	no_relation
a1992636.s0.e1	a1992636.s0.e0	effect
a8669433.s1.e0	a8669433.s1.e3	effect
a8669433.s1.e0	a8669433.s1.e2	effect
a8669433.s1.e0	a8669433.s1.e1	effect
a8669433.s0.e0	a8669433.s0.e1	no_relation
a8669433.s0.e2	a8669433.s0.e1	effect
a8669433.s4.e0	a8669433.s4.e2	effect
a8669433.s4.e1	a8669433.s4.e2	effect
a17491223.s0.e0	a17491223.s0.e1	effect
a17491223.s2.e2	a17491223.s2.e3	effect
a17491223.s2.e2	a17491223.s2.e1	no_relation
a17491223.s2.e0	a17491223.s2.e3	effect
a17491223.s2.e0	a17491223.s2.e1	effect
a17491223.s1.e0	a17491223.s1.e1	effect
a11198499.s4.e4	a11198499.s4.e2	no_relation
a11198499.s4.e4	a11198499.s4.e3	effect
a11198499.s4.e5	a11198499.s4.e2	no_relation
a11198499.s4.e5	a11198499.s4.e3	no_relation
a11198499.s4.e0	a11198499.s4.e2	effect
a11198499.s4.e0	a11198499.s4.e3	no_relation
a11198499.s4.e1	a11198499.s4.e2	effect
a11198499.s4.e1	a11198499.s4.e3	no_relation
a11198499.s0.e2	a11198499.s0.e0	effect
a11198499.s0.e2	a11198499.s0.e3	no_relation
a11198499.s0.e1	a11198499.s0.e0	effect
a11198499.s0.e1	a11198499.s0.e3	effect
a3070035.s1.e2	a3070035.s1.e0	no_relation
a3070035.s1.e2	a3070035.s1.e1	effect
a2894766.s0.e0	a2894766.s0.e1	effect
a2894766.s3.e0	a2894766.s3.e2	effect
a2894766.s3.e0	a2894766.s3.e1	effect
a2894766.s1.e3	a2894766.s1.e4	no_relation
a2894766.s1.e3	a2894766.s1.e1	no_relation
a2894766.s1.e3	a2894766.s1.e0	no_relation
a2894766.s1.e3	a2894766.s1.e2	no_relation
a2894766.s4.e2	a2894766.s4.e3	effect
a2894766.s4.e2	a2894766.s4.e1	no_relation
a2894766.s4.e0	a2894766.s4.e3	no_relation
a2894766.s4.e0	a2894766.s4.e1	no_relation
a18208574.s2.e1	a18208574.s2.e0	effect
a18208574.s1.e4	a18208574.s1.e1	no_relation
a18208574.s1.e4	a18208574.s1.e3	no_relation
a18208574.s1.e2	a18208574.s1.e1	effect
a18208574.s1.e2	a18208574.s1.e3	no_relation
a18208574.s1.e0	a18208574.s1.e1	effect
a18208574.s1.e0	a18208574.s1.e3	no_relation
a18208574.s0.e1	a18208574.s0.e2	effect
a18208574.s0.e1	a18208574.s0.e0	no_relation
a7858459.s2.e4	a7858459.s2.e3	effect
a7858459.s2.e4	a7858459.s2.e2	effect
a7858459.s2.e0	a7858459.s2.e3	no_relation
a7858459.s2.e0	a7858459.s2.e2	no_relation
a7858459.s2.e1	a7858459.s2.e3	no_relation
a7858459.s2.e1	a7858459.s2.e2	no_relation
a7858459.s2.e5	a7858459.s2.e3	effect
a7858459.s2.e5	a7858459.s2.e2	no_relation
a1130930.s1.e2	a1130930.s1.e0	effect
a1130930.s1.e2	a1130930.s1.e1	effect
a1130930.s1.e3	a1130930.s1.e0	effect
a1130930.s1.e3	a1130930.s1.e1	effect
a3173179.s0.e0	a3173179.s0.e1	effect
a3173179.s0.e0	a3173179.s0.e2	effect
a3173179.s3.e1	a3173179.s3.e3	no_relation
a3173179.s3.e1	a3173179.s3.e0	effect
a3173179.s3.e2	a3173179.s3.e3	effect
a3173179.s3.e2	a3173179.s3.e0	effect
a12596116.s2.e2	a12596116.s2.e0	no_relation
a12596116.s2.e1	a12596116.s2.e0	no_relation
a12596116.s0.e0	a12596116.s0.e1	effect
a12596116.s0.e0	a12596116.s0.e2	effect
a11256525.s1.e3	a11256525.s1.e1	no_relation
a11256525.s1.e3	a11256525.s1.e0	no_relation
a11256525.s1.e3	a11256525.s1.e2	effect
a11256525.s0.e1	a11256525.s0.e0	effect
a11256525.s5.e0	a11256525.s5.e1	effect
a11256525.s4.e2	a11256525.s4.e1	effect
a11256525.s4.e0	a11256525.s4.e1	effect
a11256525.s4.e3	a11256525.s4.e1	effect
a3782049.s0.e1	a3782049.s0.e0	effect
a3782049.s3.e3	a3782049.s3.e1	effect
a3782049.s3.e3	a3782049.s3.e2	effect
a3782049.s3.e3	a3782049.s3.e0	effect
a2071257.s1.e0	a2071257.s1.e2	no_relation
a2071257.s1.e1	a2071257.s1.e2	no_relation
a2071257.s1.e3	a2071257.s1.e2	effect
a2071257.s6.e1	a2071257.s6.e0	effect
a16181582.s0.e0	a16181582.s0.e1	effect
a16181582.s1.e0	a16181582.s1.e2	effect
a16181582.s1.e0	a16181582.s1.e1	effect
a16181582.s5.e0	a16181582.s5.e1	effect
a3358181.s0.e1	a3358181.s0.e0	effect
a19356307.s2.e2	a19356307.s2.e0	no_relation
a19356307.s2.e2	a19356307.s2.e3	effect
a19356307.s2.e1	a19356307.s2.e0	no_relation
a19356307.s2.e1	a19356307.s2.e3	no_relation
a17042910.s2.e6	a17042910.s2.e2	no_relation
a17042910.s2.e0	a17042910.s2.e2	no_relation
a17042910.s2.e5	a17042910.s2.e2	no_relation
a17042910.s2.e4	a17042910.s2.e2	no_relation
a17042910.s2.e3	a17042910.s2.e2	no_relation
a17042910.s2.e1	a17042910.s2.e2	effect
a17042910.s0.e1	a17042910.s0.e2	effect
a17042910.s0.e0	a17042910.s0.e2	no_relation
a2348231.s0.e4	a2348231.s0.e3	no_relation
a2348231.s0.e5	a2348231.s0.e3	no_relation
a2348231.s0.e0	a2348231.s0.e3	no_relation
a2348231.s0.e2	a2348231.s0.e3	effect
a2348231.s0.e1	a2348231.s0.e3	no_relation
a2348231.s9.e3	a2348231.s9.e2	effect
a2348231.s9.e1	a2348231.s9.e2	effect
a2348231.s9.e0	a2348231.s9.e2	no_relation
a2348231.s2.e2	a2348231.s2.e3	no_relation
a2348231.s2.e1	a2348231.s2.e3	no_relation
a2348231.s2.e0	a2348231.s2.e3	no_relation
a2348231.s10.e1	a2348231.s10.e2	effect
a2348231.s10.e0	a2348231.s10.e2	no_relation
a2348231.s3.e4	a2348231.s3.e2	no_relation
a2348231.s3.e0	a2348231.s3.e2	no_relation
a2348231.s3.e3	a2348231.s3.e2	no_relation
a2348231.s3.e6	a2348231.s3.e2	effect
a2348231.s3.e5	a2348231.s3.e2	effect
a2348231.s3.e1	a2348231.s3.e2	effect
a20882060.s0.e1	a20882060.s0.e2	effect
a20882060.s0.e0	a20882060.s0.e2	no_relation
a20882060.s5.e1	a20882060.s5.e2	effect
a20882060.s5.e0	a20882060.s5.e2	no_relation
a19631624.s1.e0	a19631624.s1.e1	no_relation
a19631624.s0.e1	a19631624.s0.e0	effect
a18221780.s3.e1	a18221780.s3.e0	effect
a18261172.s3.e1	a18261172.s3.e0	effect
a18261172.s10.e1	a18261172.s10.e0	effect
a18261172.s0.e1	a18261172.s0.e0	effect
a18261172.s11.e1	a18261172.s11.e3	no_relation
a18261172.s11.e1	a18261172.s11.e4	no_relation
a18261172.s11.e1	a18261172.s11.e2	effect
a18261172.s11.e0	a18261172.s11.e3	effect
a18261172.s11.e0	a18261172.s11.e4	effect
a18261172.s11.e0	a18261172.s11.e2	effect
a18261172.s2.e4	a18261172.s2.e3	effect
a18261172.s2.e2	a18261172.s2.e3	no_relation
a18261172.s2.e1	a18261172.s2.e3	no_relation
a18261172.s2.e0	a18261172.s2.e3	no_relation
a18996674.s2.e0	a18996674.s2.e1	no_relation
a18996674.s2.e2	a18996674.s2.e1	effect
a4071154.s1.e5	a4071154.s1.e2	no_relation
a4071154.s1.e5	a4071154.s1.e1	no_relation
a4071154.s1.e5	a4071154.s1.e4	effect
a4071154.s1.e5	a4071154.s1.e0	no_relation
a4071154.s1.e3	a4071154.s1.e2	no_relation
a4071154.s1.e3	a4071154.s1.e1	no_relation
a4071154.s1.e3	a4071154.s1.e4	no_relation
a4071154.s1.e3	a4071154.s1.e0	no_relation
a4071154.s2.e0	a4071154.s2.e1	effect
a18503483.s0.e2	a18503483.s0.e1	no_relation
a18503483.s0.e0	a18503483.s0.e1	effect
a1728522.s0.e1	a1728522.s0.e0	no_relation
a1728522.s1.e0	a1728522.s1.e1	effect
a1728522.s1.e0	a1728522.s1.e2	effect
a3750012.s0.e1	a3750012.s0.e0	effect
a3750012.s0.e1	a3750012.s0.e3	no_relation
a3750012.s0.e2	a3750012.s0.e0	effect
a3750012.s0.e2	a3750012.s0.e3	no_relation
a3750012.s1.e1	a3750012.s1.e0	effect
a3750012.s1.e1	a3750012.s1.e3	no_relation
a3750012.s1.e2	a3750012.s1.e0	no_relation
a3750012.s1.e2	a3750012.s1.e3	no_relation
a17175308.s0.e1	a17175308.s0.e0	no_relation
a17175308.s19.e1	a17175308.s19.e0	effect
a17175308.s2.e1	a17175308.s2.e0	no_relation
a17175308.s3.e1	a17175308.s3.e0	no_relation
a2312209.s0.e1	a2312209.s0.e0	effect
a2312209.s1.e2	a2312209.s1.e0	effect
a2312209.s1.e2	a2312209.s1.e1	effect
a17242861.s3.e0	a17242861.s3.e2	effect
a17242861.s3.e1	a17242861.s3.e2	no_relation
a17242861.s3.e3	a17242861.s3.e2	effect
a3412544.s2.e1	a3412544.s2.e0	effect
a3412544.s2.e1	a3412544.s2.e3	effect
a3412544.s2.e1	a3412544.s2.e2	effect
a3412544.s1.e3	a3412544.s1.e1	effect
a3412544.s1.e3	a3412544.s1.e0	effect
a3412544.s1.e2	a3412544.s1.e1	effect
a3412544.s1.e2	a3412544.s1.e0	effect
a2670794.s1.e4	a2670794.s1.e3	effect
a2670794.s1.e4	a2670794.s1.e0	effect
a2670794.s1.e5	a2670794.s1.e3	no_relation
a2670794.s1.e5	a2670794.s1.e0	effect
a2670794.s1.e1	a2670794.s1.e3	no_relation
a2670794.s1.e1	a2670794.s1.e0	effect
a2670794.s1.e2	a2670794.s1.e3	no_relation
a2670794.s1.e2	a2670794.s1.e0	effect
a11642480.s2.e2	a11642480.s2.e1	no_relation
a11642480.s2.e0	a11642480.s2.e1	no_relation
a6503301.s0.e1	a6503301.s0.e3	no_relation
a6503301.s0.e1	a6503301.s0.e0	effect
a6503301.s0.e2	a6503301.s0.e3	no_relation
a6503301.s0.e2	a6503301.s0.e0	effect
a6503301.s1.e2	a6503301.s1.e0	no_relation
a6503301.s1.e2	a6503301.s1.e3	effect
a6503301.s1.e1	a6503301.s1.e0	no_relation
a6503301.s1.e1	a6503301.s1.e3	no_relation
a12615818.s4.e1	a12615818.s4.e0	effect
a12615818.s4.e1	a12615818.s4.e2	no_relation
a12615818.s4.e3	a12615818.s4.e0	effect
a12615818.s4.e3	a12615818.s4.e2	effect
a12615818.s7.e2	a12615818.s7.e5	no_relation
a12615818.s7.e2	a12615818.s7.e3	no_relation
a12615818.s7.e1	a12615818.s7.e5	no_relation
a12615818.s7.e1	a12615818.s7.e3	no_relation
a12615818.s7.e4	a12615818.s7.e5	no_relation
a12615818.s7.e4	a12615818.s7.e3	effect
a12615818.s7.e0	a12615818.s7.e5	effect
a12615818.s7.e0	a12615818.s7.e3	effect
a12615818.s2.e4	a12615818.s2.e0	effect
a12615818.s2.e3	a12615818.s2.e0	effect
a12615818.s2.e2	a12615818.s2.e0	no_relation
a12615818.s2.e1	a12615818.s2.e0	no_relation
a12615818.s0.e2	a12615818.s0.e0	effect
a12615818.s0.e1	a12615818.s0.e0	effect
a8302922.s1.e3	a8302922.s1.e4	effect
a8302922.s1.e5	a8302922.s1.e4	effect
a8302922.s1.e2	a8302922.s1.e4	effect
a8302922.s1.e0	a8302922.s1.e4	effect
a8302922.s1.e1	a8302922.s1.e4	effect
a8302922.s4.e1	a8302922.s4.e2	effect
a8302922.s4.e0	a8302922.s4.e2	effect
a8302922.s4.e3	a8302922.s4.e2	effect
a8302922.s0.e0	a8302922.s0.e2	no_relation
a8302922.s0.e1	a8302922.s0.e2	effect
a6888657.s1.e1	a6888657.s1.e0	effect
a6888657.s1.e2	a6888657.s1.e0	effect
a2951327.s3.e3	a2951327.s3.e2	effect
a2951327.s3.e4	a2951327.s3.e2	effect
a2951327.s3.e0	a2951327.s3.e2	no_relation
a2951327.s3.e1	a2951327.s3.e2	effect
a10704919.s7.e0	a10704919.s7.e2	no_relation
a10704919.s7.e0	a10704919.s7.e1	effect
a10704919.s1.e0	a10704919.s1.e1	no_relation
a10704919.s1.e0	a10704919.s1.e3	effect
a10704919.s1.e0	a10704919.s1.e2	effect
a10704919.s9.e2	a10704919.s9.e1	effect
a10704919.s9.e2	a10704919.s9.e0	effect
a10704919.s12.e1	a10704919.s12.e0	no_relation
a10704919.s12.e1	a10704919.s12.e2	effect
a10704919.s6.e2	a10704919.s6.e1	no_relation
a10704919.s6.e2	a10704919.s6.e7	no_relation
a10704919.s6.e2	a10704919.s6.e8	no_relation
a10704919.s6.e3	a10704919.s6.e1	no_relation
a10704919.s6.e3	a10704919.s6.e7	no_relation
a10704919.s6.e3	a10704919.s6.e8	no_relation
a10704919.s6.e5	a10704919.s6.e1	no_relation
a10704919.s6.e5	a10704919.s6.e7	no_relation
a10704919.s6.e5	a10704919.s6.e8	no_relation
a10704919.s6.e0	a10704919.s6.e1	no_relation
a10704919.s6.e0	a10704919.s6.e7	no_relation
a10704919.s6.e0	a10704919.s6.e8	no_relation
a10704919.s6.e6	a10704919.s6.e1	no_relation
a10704919.s6.e6	a10704919.s6.e7	effect
a10704919.s6.e6	a10704919.s6.e8	no_relation
a10704919.s6.e4	a10704919.s6.e1	no_relation
a10704919.s6.e4	a10704919.s6.e7	no_relation
a10704919.s6.e4	a10704919.s6.e8	no_relation
a10704919.s0.e1	a10704919.s0.e0	effect
a7444978.s4.e1	a7444978.s4.e0	no_relation
a7444978.s4.e1	a7444978.s4.e3	effect
a7444978.s4.e2	a7444978.s4.e0	effect
a7444978.s4.e2	a7444978.s4.e3	effect
a6666578.s0.e2	a6666578.s0.e1	no_relation
a6666578.s0.e0	a6666578.s0.e1	effect
a19300402.s8.e6	a19300402.s8.e1	no_relation
a19300402.s8.e6	a19300402.s8.e5	effect
a19300402.s8.e3	a19300402.s8.e1	no_relation
a19300402.s8.e3	a19300402.s8.e5	no_relation
a19300402.s8.e7	a19300402.s8.e1	no_relation
a19300402.s8.e7	a19300402.s8.e5	no_relation
a19300402.s8.e2	a19300402.s8.e1	effect
a19300402.s8.e2	a19300402.s8.e5	effect
a19300402.s8.e0	a19300402.s8.e1	effect
a19300402.s8.e0	a19300402.s8.e5	effect
a19300402.s8.e4	a19300402.s8.e1	effect
a19300402.s8.e4	a19300402.s8.e5	effect
a19300402.s5.e4	a19300402.s5.e3	no_relation
a19300402.s5.e0	a19300402.s5.e3	effect
a19300402.s5.e1	a19300402.s5.e3	effect
a19300402.s5.e2	a19300402.s5.e3	effect
a19300402.s0.e3	a19300402.s0.e5	no_relation
a19300402.s0.e3	a19300402.s0.e4	no_relation
a19300402.s0.e2	a19300402.s0.e5	no_relation
a19300402.s0.e2	a19300402.s0.e4	no_relation
a19300402.s0.e0	a19300402.s0.e5	no_relation
a19300402.s0.e0	a19300402.s0.e4	no_relation
a19300402.s0.e1	a19300402.s0.e5	no_relation
a19300402.s0.e1	a19300402.s0.e4	no_relation
a18081909.s1.e0	a18081909.s1.e2	no_relation
a18081909.s1.e1	a18081909.s1.e2	no_relation
a18081909.s0.e2	a18081909.s0.e0	effect
a18081909.s0.e1	a18081909.s0.e0	effect
a20698227.s1.e0	a20698227.s1.e3	no_relation
a20698227.s1.e1	a20698227.s1.e3	no_relation
a20698227.s1.e2	a20698227.s1.e3	no_relation
a6692345.s1.e1	a6692345.s1.e3	effect
a6692345.s1.e1	a6692345.s1.e5	effect
a6692345.s1.e1	a6692345.s1.e2	effect
a6692345.s1.e1	a6692345.s1.e4	effect
a6692345.s1.e0	a6692345.s1.e3	effect
a6692345.s1.e0	a6692345.s1.e5	effect
a6692345.s1.e0	a6692345.s1.e2	no_relation
a6692345.s1.e0	a6692345.s1.e4	effect
a10520387.s6.e3	a10520387.s6.e1	effect
a10520387.s6.e2	a10520387.s6.e1	effect
a10520387.s6.e0	a10520387.s6.e1	effect
a8421099.s0.e0	a8421099.s0.e2	no_relation
a8421099.s0.e1	a8421099.s0.e2	no_relation
a8421099.s7.e0	a8421099.s7.e1	no_relation
a8421099.s7.e0	a8421099.s7.e3	effect
a8421099.s7.e2	a8421099.s7.e1	effect
a8421099.s7.e2	a8421099.s7.e3	effect
a8421099.s2.e0	a8421099.s2.e2	effect
a8421099.s2.e1	a8421099.s2.e2	no_relation
a12090760.s0.e0	a12090760.s0.e1	effect
a12090760.s1.e0	a12090760.s1.e2	no_relation
a12090760.s1.e1	a12090760.s1.e2	effect
a16160878.s9.e1	a16160878.s9.e2	effect
a16160878.s9.e0	a16160878.s9.e2	no_relation
a16160878.s9.e3	a16160878.s9.e2	no_relation
a20621845.s1.e4	a20621845.s1.e0	effect
a20621845.s1.e2	a20621845.s1.e0	effect
a20621845.s1.e5	a20621845.s1.e0	effect
a20621845.s1.e3	a20621845.s1.e0	effect
a20621845.s1.e1	a20621845.s1.e0	effect
a20621845.s0.e0	a20621845.s0.e1	effect
a7269015.s1.e0	a7269015.s1.e1	effect
a7269015.s3.e2	a7269015.s3.e1	effect
a7269015.s3.e2	a7269015.s3.e3	effect
a7269015.s3.e0	a7269015.s3.e1	effect
a7269015.s3.e0	a7269015.s3.e3	effect
a7269015.s0.e0	a7269015.s0.e1	effect
a15120741.s1.e0	a15120741.s1.e1	effect
a15120741.s1.e3	a15120741.s1.e1	effect
a15120741.s1.e2	a15120741.s1.e1	effect
a15632880.s3.e3	a15632880.s3.e2	effect
a15632880.s3.e3	a15632880.s3.e0	effect
a15632880.s3.e3	a15632880.s3.e1	effect
a15632880.s0.e0	a15632880.s0.e2	effect
a15632880.s0.e0	a15632880.s0.e1	effect
a15632880.s0.e0	a15632880.s0.e3	effect
a15632880.s10.e0	a15632880.s10.e1	effect
a15632880.s10.e0	a15632880.s10.e2	effect
a15632880.s1.e0	a15632880.s1.e1	no_relation
a15632880.s1.e0	a15632880.s1.e3	no_relation
a15632880.s1.e0	a15632880.s1.e2	effect
a15632880.s7.e0	a15632880.s7.e2	effect
a15632880.s7.e0	a15632880.s7.e1	effect
a2887062.s1.e0	a2887062.s1.e3	no_relation
a2887062.s1.e0	a2887062.s1.e1	no_relation
a2887062.s1.e4	a2887062.s1.e3	effect
a2887062.s1.e4	a2887062.s1.e1	effect
a2887062.s1.e2	a2887062.s1.e3	effect
a2887062.s1.e2	a2887062.s1.e1	effect
a2887062.s0.e0	a2887062.s0.e1	effect
a2887062.s0.e2	a2887062.s0.e1	effect
a19581773.s0.e2	a19581773.s0.e3	no_relation
a19581773.s0.e2	a19581773.s0.e0	no_relation
a19581773.s0.e1	a19581773.s0.e3	no_relation
a19581773.s0.e1	a19581773.s0.e0	effect
a19581773.s6.e2	a19581773.s6.e0	effect
a19581773.s6.e3	a19581773.s6.e0	no_relation
a19581773.s6.e4	a19581773.s6.e0	no_relation
a19581773.s6.e1	a19581773.s6.e0	effect
a7248170.s1.e4	a7248170.s1.e0	no_relation
a7248170.s1.e4	a7248170.s1.e2	no_relation
a7248170.s1.e4	a7248170.s1.e3	no_relation
a7248170.s1.e4	a7248170.s1.e8	no_relation
a7248170.s1.e5	a7248170.s1.e0	no_relation
a7248170.s1.e5	a7248170.s1.e2	no_relation
a7248170.s1.e5	a7248170.s1.e3	no_relation
a7248170.s1.e1	a7248170.s1.e0	effect
a7248170.s1.e1	a7248170.s1.e2	no_relation
a7248170.s1.e1	a7248170.s1.e3	no_relation
a7248170.s1.e1	a7248170.s1.e8	no_relation
a7248170.s1.e7	a7248170.s1.e0	no_relation
a7248170.s1.e7	a7248170.s1.e2	no_relation
a7248170.s1.e7	a7248170.s1.e3	no_relation
a7248170.s1.e7	a7248170.s1.e8	effect
a7248170.s1.e6	a7248170.s1.e0	no_relation
a7248170.s1.e6	a7248170.s1.e2	no_relation
a7248170.s1.e6	a7248170.s1.e3	no_relation
a7248170.s1.e6	a7248170.s1.e8	no_relation
a7248170.s0.e0	a7248170.s0.e3	effect
a7248170.s0.e0	a7248170.s0.e1	effect
a7248170.s0.e2	a7248170.s0.e3	effect
a7248170.s0.e2	a7248170.s0.e1	effect
a6287825.s5.e3	a6287825.s5.e0	no_relation
a6287825.s5.e3	a6287825.s5.e4	no_relation
a6287825.s5.e3	a6287825.s5.e1	no_relation
a6287825.s5.e2	a6287825.s5.e0	no_relation
a6287825.s5.e2	a6287825.s5.e4	no_relation
a6287825.s5.e2	a6287825.s5.e1	no_relation
a567256.s0.e1	a567256.s0.e0	effect
a567256.s1.e2	a567256.s1.e0	effect
a567256.s1.e2	a567256.s1.e1	no_relation
a9293063.s1.e1	a9293063.s1.e0	no_relation
a9293063.s0.e1	a9293063.s0.e0	effect
a7453952.s6.e2	a7453952.s6.e1	no_relation
a7453952.s6.e4	a7453952.s6.e1	no_relation
a7453952.s6.e0	a7453952.s6.e1	effect
a7453952.s6.e3	a7453952.s6.e1	no_relation
a7453952.s0.e0	a7453952.s0.e1	effect
a7453952.s0.e2	a7453952.s0.e1	effect
a1436384.s0.e4	a1436384.s0.e1	no_relation
a1436384.s0.e0	a1436384.s0.e1	effect
a1436384.s0.e3	a1436384.s0.e1	no_relation
a1436384.s0.e2	a1436384.s0.e1	no_relation
a1468485.s6.e0	a1468485.s6.e1	effect
a1468485.s0.e1	a1468485.s0.e2	effect
a1468485.s0.e0	a1468485.s0.e2	no_relation
a1468485.s1.e1	a1468485.s1.e0	effect
a1468485.s1.e1	a1468485.s1.e2	no_relation
a6386793.s3.e3	a6386793.s3.e1	effect
a6386793.s3.e0	a6386793.s3.e1	no_relation
a6386793.s3.e2	a6386793.s3.e1	no_relation
a2611118.s2.e2	a2611118.s2.e0	effect
a2611118.s2.e2	a2611118.s2.e1	effect
a7199841.s6.e0	a7199841.s6.e1	no_relation
a7199841.s4.e0	a7199841.s4.e1	no_relation
a7053303.s6.e1	a7053303.s6.e0	effect
a7053303.s6.e1	a7053303.s6.e2	effect
a7053303.s6.e3	a7053303.s6.e0	no_relation
a7053303.s6.e3	a7053303.s6.e2	no_relation
a7053303.s7.e0	a7053303.s7.e1	effect
a15278670.s13.e0	a15278670.s13.e3	no_relation
a15278670.s13.e4	a15278670.s13.e3	effect
a15278670.s13.e2	a15278670.s13.e3	effect
a15278670.s13.e1	a15278670.s13.e3	no_relation
a3629586.s3.e2	a3629586.s3.e3	effect
a3629586.s3.e2	a3629586.s3.e0	effect
a3629586.s3.e2	a3629586.s3.e4	effect
a3629586.s3.e2	a3629586.s3.e5	effect
a3629586.s3.e1	a3629586.s3.e3	effect
a3629586.s3.e1	a3629586.s3.e0	effect
a3629586.s3.e1	a3629586.s3.e4	effect
a3629586.s3.e1	a3629586.s3.e5	effect
a3629586.s4.e3	a3629586.s4.e0	effect
a3629586.s4.e3	a3629586.s4.e1	effect
a3629586.s4.e2	a3629586.s4.e0	effect
a3629586.s4.e2	a3629586.s4.e1	effect
a9401499.s1.e0	a9401499.s1.e1	effect
a9401499.s5.e1	a9401499.s5.e0	effect
a9401499.s0.e0	a9401499.s0.e1	effect
a9401499.s7.e0	a9401499.s7.e1	effect
a1639466.s9.e0	a1639466.s9.e2	effect
a1639466.s9.e0	a1639466.s9.e1	effect
a1639466.s1.e2	a1639466.s1.e4	no_relation
a1639466.s1.e2	a1639466.s1.e5	no_relation
a1639466.s1.e3	a1639466.s1.e4	no_relation
a1639466.s1.e3	a1639466.s1.e5	effect
a1639466.s1.e0	a1639466.s1.e4	no_relation
a1639466.s1.e0	a1639466.s1.e5	no_relation
a1639466.s1.e1	a1639466.s1.e4	no_relation
a1639466.s1.e1	a1639466.s1.e5	no_relation
a1639466.s0.e0	a1639466.s0.e3	no_relation
a1639466.s0.e0	a1639466.s0.e2	no_relation
a1639466.s0.e1	a1639466.s0.e3	no_relation
a1639466.s0.e1	a1639466.s0.e2	no_relation
a9653867.s4.e2	a9653867.s4.e0	no_relation
a9653867.s4.e2	a9653867.s4.e1	effect
a9653867.s0.e0	a9653867.s0.e1	effect
a9625142.s0.e3	a9625142.s0.e0	effect
a9625142.s0.e3	a9625142.s0.e2	effect
a9625142.s0.e3	a9625142.s0.e1	effect
a9625142.s1.e1	a9625142.s1.e0	effect
a11897407.s0.e1	a11897407.s0.e2	effect
a11897407.s0.e0	a11897407.s0.e2	no_relation
a11897407.s4.e0	a11897407.s4.e2	effect
a11897407.s4.e1	a11897407.s4.e2	effect
a230316.s4.e2	a230316.s4.e1	effect
a230316.s4.e2	a230316.s4.e0	effect
a9034419.s2.e1	a9034419.s2.e0	effect
a9034419.s2.e2	a9034419.s2.e0	no_relation
a16330766.s5.e0	a16330766.s5.e2	effect
a16330766.s5.e1	a16330766.s5.e2	effect
a15458908.s5.e0	a15458908.s5.e1	effect
a15458908.s9.e0	a15458908.s9.e3	effect
a15458908.s9.e0	a15458908.s9.e5	effect
a15458908.s9.e0	a15458908.s9.e2	effect
a15458908.s9.e0	a15458908.s9.e4	effect
a15458908.s9.e0	a15458908.s9.e1	effect
a8073369.s12.e0	a8073369.s12.e1	effect
a8073369.s3.e0	a8073369.s3.e1	no_relation
a8073369.s9.e1	a8073369.s9.e0	effect
a11419773.s1.e2	a11419773.s1.e0	effect
a11419773.s1.e2	a11419773.s1.e1	effect
a2273650.s1.e3	a2273650.s1.e0	no_relation
a2273650.s1.e5	a2273650.s1.e0	effect
